date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:58:14	99704/99704	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.eot?	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400d41d.eot	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:58:14	10063/10063	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jun%202018%2009:43:34%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/carousel/images/arrows-2x.png	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/carousel/images/arrows-2x.png	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/css/jetpack.css?ver=6.1.1)
15:58:14	2076/2076	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jun%202018%2009:43:34%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite-2x.png?5	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite-2xe4da.png	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/css/jetpack.css?ver=6.1.1)
15:58:15	1009/1009	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jun%202018%2009:43:34%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/css/jetpack.css?ver=6.1.1)
15:58:15	1944/1944	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jun%202018%2009:43:34%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/css/jetpack.css?ver=6.1.1)
15:58:15	99468/99468	---M--	200	added ('OK')	application/x-font-ttf	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.ttf	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.ttf	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:58:16	5704/5704	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jun%202018%2009:43:34%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/css/jetpack.css?ver=6.1.1)
15:58:16	2039/2039	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jun%202018%2009:43:34%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/css/jetpack.css?ver=6.1.1)
15:58:17	2072/2072	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jun%202018%2009:43:34%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/css/jetpack.css?ver=6.1.1)
15:58:20	26727/26727	---MCZ	200	added ('OK')	text/css	date:Sat,%2002%20Jun%202018%2009:43:34%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/_inc/social-logos/social-logos.min.css?ver=1	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/_inc/social-logos/social-logos.min68b3.css	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:58:20	21370/21370	---M--	200	added ('OK')	image/png	etag:%22508ff2f2-537a%22	https://secure.gravatar.com/images/grav-share-sprite.png	D:/themes/construction/secure.gravatar.com/images/grav-share-sprite.png	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/css/jetpack.css?ver=6.1.1)
15:58:20	898/898	---MC-	200	added ('OK')	application/rss+xml	etag:%22e4d41ea6edeb09f06345b84d9c927a40%22	http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/feed/	D:/themes/construction/demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/feed/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:58:20	4712/4712	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Jun%202018%2009:43:34%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/_inc/build/related-posts/related-posts.min.js?ver=20150408	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/_inc/build/related-posts/related-posts.min7f79.js	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:58:21	2719/2719	---MC-	200	added ('OK')	application/json	date:Wed,%2018%20Jul%202018%2010:13:21%20GMT	http://demo.iamarif.com/consta-wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.iamarif.com%2Fconsta-wp%2Fbugatti-empire-construction-kit-included-midi-files%2F	D:/themes/construction/demo.iamarif.com/consta-wp/wp-json/oembed/1.0/embed07f3.json	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:58:22	2850/2850	---MCZ	200	added ('OK')	text/xml	date:Wed,%2018%20Jul%202018%2010:13:22%20GMT	http://demo.iamarif.com/consta-wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.iamarif.com%2Fconsta-wp%2Fbugatti-empire-construction-kit-included-midi-files%2F&format=xml	D:/themes/construction/demo.iamarif.com/consta-wp/wp-json/oembed/1.0/embed6dad	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:58:27	16464/16464	---M--	200	added ('OK')	image/jpeg	etag:%22359dc11b1c8ea141%22	https://i2.wp.com/demo.iamarif.com/consta-wp/wp-content/uploads/2017/01/3.jpg?resize=350%2C238	D:/themes/construction/i2.wp.com/demo.iamarif.com/consta-wp/wp-content/uploads/2017/01/3feeb.jpg	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:58:32	52927/52927	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:13:21%20GMT	http://demo.iamarif.com/consta-wp/kaiser-s12-allroad-demo-bauma-2013/	D:/themes/construction/demo.iamarif.com/consta-wp/kaiser-s12-allroad-demo-bauma-2013/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:58:47	86281/86281	---M--	200	added ('OK')	image/jpeg	etag:%22abb5f0b0804adcab%22	https://i2.wp.com/demo.iamarif.com/consta-wp/wp-content/uploads/2017/01/3.jpg?fit=1024%2C698	D:/themes/construction/i2.wp.com/demo.iamarif.com/consta-wp/wp-content/uploads/2017/01/30dd6.jpg	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:58:47	334204/334204	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Sat,%2021%20Jan%202017%2012:12:27%20GMT	http://demo.iamarif.com/consta-wp/wp-content/uploads/2017/01/2.jpg	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/uploads/2017/01/2.jpg	(from http://demo.iamarif.com/consta-wp/)
15:58:48	51327/51327	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:13:28%20GMT	http://demo.iamarif.com/consta-wp/category/construction/	D:/themes/construction/demo.iamarif.com/consta-wp/category/construction/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:58:50	270441/270441	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Jan%202017%2012:54:59%20GMT	http://demo.iamarif.com/consta-wp/wp-content/uploads/2017/01/3.jpg	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/uploads/2017/01/3.jpg	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:58:50	16667/16667	---M--	200	added ('OK')	image/jpeg	etag:%2282cc1d8a17397e33%22	https://i2.wp.com/demo.iamarif.com/consta-wp/wp-content/uploads/2017/01/post2.jpg?resize=350%2C234	D:/themes/construction/i2.wp.com/demo.iamarif.com/consta-wp/wp-content/uploads/2017/01/post2b3df.jpg	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:58:58	104831/104831	---M--	200	added ('OK')	image/jpeg	etag:%22968d8912721b0435%22	https://i2.wp.com/demo.iamarif.com/consta-wp/wp-content/uploads/2017/01/post2.jpg?fit=1024%2C684	D:/themes/construction/i2.wp.com/demo.iamarif.com/consta-wp/wp-content/uploads/2017/01/post2279c.jpg	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:04	51316/51316	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:13:49%20GMT	http://demo.iamarif.com/consta-wp/category/construction-projects/	D:/themes/construction/demo.iamarif.com/consta-wp/category/construction-projects/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:04	48901/48901	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:13:51%20GMT	http://demo.iamarif.com/consta-wp/category/uncategorized/	D:/themes/construction/demo.iamarif.com/consta-wp/category/uncategorized/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:04	43352/43352	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:14:00%20GMT	http://demo.iamarif.com/consta-wp/tag/bugatti/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/bugatti/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:05	51738/51738	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:13:48%20GMT	http://demo.iamarif.com/consta-wp/author/arif/	D:/themes/construction/demo.iamarif.com/consta-wp/author/arif/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:06	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2018%20Jul%202018%2010:14:06%20GMT	http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/?share=twitter	D:/themes/construction/demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/index9a7b.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:06	25115/25115	---M--	200	added ('OK')	image/jpeg	etag:%22ce02f1c6732d1efb%22	https://i2.wp.com/demo.iamarif.com/consta-wp/wp-content/uploads/2017/01/post5.jpg?resize=350%2C233	D:/themes/construction/i2.wp.com/demo.iamarif.com/consta-wp/wp-content/uploads/2017/01/post5323b.jpg	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:07	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2018%20Jul%202018%2010:14:07%20GMT	http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/?share=facebook	D:/themes/construction/demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/index5a58.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:08	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2018%20Jul%202018%2010:14:09%20GMT	http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/?share=google-plus-1	D:/themes/construction/demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/index386f.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:10	10612/10612	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2020%20Mar%202017%2006:38:00%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/blog.js?ver=4.9.7	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/blog37cb.js	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:13	43346/43346	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:14:05%20GMT	http://demo.iamarif.com/consta-wp/tag/empire/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/empire/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:14	52368/52368	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:14:05%20GMT	http://demo.iamarif.com/consta-wp/tag/construction/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/construction/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:14	1078/1078	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2011%20Jan%202017%2008:03:37%20GMT	http://demo.iamarif.com/consta-wp/wp-includes/js/comment-reply.min.js?ver=4.9.7	D:/themes/construction/demo.iamarif.com/consta-wp/wp-includes/js/comment-reply.min37cb.js	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:15	151815/151815	---M--	200	added ('OK')	image/jpeg	etag:%22d4675acfb38dd5fb%22	https://i2.wp.com/demo.iamarif.com/consta-wp/wp-content/uploads/2017/01/post5.jpg?fit=1024%2C683	D:/themes/construction/i2.wp.com/demo.iamarif.com/consta-wp/wp-content/uploads/2017/01/post529be.jpg	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:17	700/700	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Jun%202018%2009:43:26%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/akismet/_inc/form.js?ver=4.0.7	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/akismet/_inc/form1678.js	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:20	48669/48669	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:14:11%20GMT	http://demo.iamarif.com/consta-wp/category/construction-data/	D:/themes/construction/demo.iamarif.com/consta-wp/category/construction-data/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:21	8072/8072	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Jun%202018%2009:43:34%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/_inc/build/sharedaddy/sharing.min.js?ver=6.1.1	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/_inc/build/sharedaddy/sharing.min6a4d.js	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:44	44708/44708	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:14:15%20GMT	http://demo.iamarif.com/consta-wp/tag/bids/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/bids/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:56	60830/60830	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:14:15%20GMT	http://demo.iamarif.com/consta-wp/german-proptech-initiative-founded/	D:/themes/construction/demo.iamarif.com/consta-wp/german-proptech-initiative-founded/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:57	48358/48358	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:14:18%20GMT	http://demo.iamarif.com/consta-wp/tag/data/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/data/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
15:59:59	2595/2595	---MC-	200	added ('OK')	application/json	date:Wed,%2018%20Jul%202018%2010:14:58%20GMT	http://demo.iamarif.com/consta-wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.iamarif.com%2Fconsta-wp%2Fconstruction-industry-in-europe%2F	D:/themes/construction/demo.iamarif.com/consta-wp/wp-json/oembed/1.0/embed7ef6.json	(from http://demo.iamarif.com/consta-wp/construction-industry-in-europe/)
16:00:02	43042/43042	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:14:22%20GMT	http://demo.iamarif.com/consta-wp/tag/demo/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/demo/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
16:00:04	44705/44705	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:14:46%20GMT	http://demo.iamarif.com/consta-wp/tag/europre/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/europre/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
16:00:05	42305/42305	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:14:58%20GMT	http://demo.iamarif.com/consta-wp/tag/first-tag/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/first-tag/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
16:00:07	43610/43610	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:15:00%20GMT	http://demo.iamarif.com/consta-wp/tag/german/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/german/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
16:00:08	42281/42281	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:15:05%20GMT	http://demo.iamarif.com/consta-wp/tag/hello/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/hello/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
16:00:12	44711/44711	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:15:07%20GMT	http://demo.iamarif.com/consta-wp/tag/industry/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/industry/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
16:00:16	43634/43634	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:15:08%20GMT	http://demo.iamarif.com/consta-wp/tag/initiative/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/initiative/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
16:00:17	44732/44732	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:15:09%20GMT	http://demo.iamarif.com/consta-wp/tag/inspired/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/inspired/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
16:00:18	2724/2724	---MCZ	200	added ('OK')	text/xml	date:Wed,%2018%20Jul%202018%2010:15:04%20GMT	http://demo.iamarif.com/consta-wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.iamarif.com%2Fconsta-wp%2Fconstruction-industry-in-europe%2F&format=xml	D:/themes/construction/demo.iamarif.com/consta-wp/wp-json/oembed/1.0/embeda451	(from http://demo.iamarif.com/consta-wp/construction-industry-in-europe/)
16:01:01	43054/43054	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:15:13%20GMT	http://demo.iamarif.com/consta-wp/tag/kaiser/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/kaiser/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
16:01:32	44732/44732	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:15:18%20GMT	http://demo.iamarif.com/consta-wp/tag/projects/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/projects/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
16:01:33	44720/44720	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:15:17%20GMT	http://demo.iamarif.com/consta-wp/tag/mother/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/mother/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
16:01:33	44543/44543	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:15:20%20GMT	http://demo.iamarif.com/consta-wp/tag/proposal/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/proposal/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
16:01:35	2608/2608	---MC-	200	added ('OK')	application/json	date:Wed,%2018%20Jul%202018%2010:16:34%20GMT	http://demo.iamarif.com/consta-wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.iamarif.com%2Fconsta-wp%2Fhow-do-requests-for-proposal-work%2F	D:/themes/construction/demo.iamarif.com/consta-wp/wp-json/oembed/1.0/embedba73.json	(from http://demo.iamarif.com/consta-wp/how-do-requests-for-proposal-work/)
16:01:36	828/828	---MC-	200	added ('OK')	application/rss+xml	etag:%22e4d41ea6edeb09f06345b84d9c927a40%22	http://demo.iamarif.com/consta-wp/construction-industry-in-europe/feed/	D:/themes/construction/demo.iamarif.com/consta-wp/construction-industry-in-europe/feed/index.html	(from http://demo.iamarif.com/consta-wp/construction-industry-in-europe/)
16:01:38	2737/2737	---MCZ	200	added ('OK')	text/xml	date:Wed,%2018%20Jul%202018%2010:16:37%20GMT	http://demo.iamarif.com/consta-wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.iamarif.com%2Fconsta-wp%2Fhow-do-requests-for-proposal-work%2F&format=xml	D:/themes/construction/demo.iamarif.com/consta-wp/wp-json/oembed/1.0/embed8791	(from http://demo.iamarif.com/consta-wp/how-do-requests-for-proposal-work/)
16:01:50	44726/44726	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:16:02%20GMT	http://demo.iamarif.com/consta-wp/tag/success/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/success/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
16:01:53	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2018%20Jul%202018%2010:16:53%20GMT	http://demo.iamarif.com/consta-wp/construction-industry-in-europe/?share=twitter	D:/themes/construction/demo.iamarif.com/consta-wp/construction-industry-in-europe/index9a7b.html	(from http://demo.iamarif.com/consta-wp/construction-industry-in-europe/)
16:01:54	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2018%20Jul%202018%2010:16:54%20GMT	http://demo.iamarif.com/consta-wp/construction-industry-in-europe/?share=facebook	D:/themes/construction/demo.iamarif.com/consta-wp/construction-industry-in-europe/index5a58.html	(from http://demo.iamarif.com/consta-wp/construction-industry-in-europe/)
16:01:56	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2018%20Jul%202018%2010:16:56%20GMT	http://demo.iamarif.com/consta-wp/construction-industry-in-europe/?share=google-plus-1	D:/themes/construction/demo.iamarif.com/consta-wp/construction-industry-in-europe/index386f.html	(from http://demo.iamarif.com/consta-wp/construction-industry-in-europe/)
16:02:00	835/835	---MC-	200	added ('OK')	application/rss+xml	etag:%22e4d41ea6edeb09f06345b84d9c927a40%22	http://demo.iamarif.com/consta-wp/how-do-requests-for-proposal-work/feed/	D:/themes/construction/demo.iamarif.com/consta-wp/how-do-requests-for-proposal-work/feed/index.html	(from http://demo.iamarif.com/consta-wp/how-do-requests-for-proposal-work/)
16:02:22	44519/44519	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:16:34%20GMT	http://demo.iamarif.com/consta-wp/tag/work/	D:/themes/construction/demo.iamarif.com/consta-wp/tag/work/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
16:02:25	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2018%20Jul%202018%2010:17:25%20GMT	http://demo.iamarif.com/consta-wp/how-do-requests-for-proposal-work/?share=twitter	D:/themes/construction/demo.iamarif.com/consta-wp/how-do-requests-for-proposal-work/index9a7b.html	(from http://demo.iamarif.com/consta-wp/how-do-requests-for-proposal-work/)
16:02:26	51240/51240	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:16:34%20GMT	http://demo.iamarif.com/consta-wp/2017/01/	D:/themes/construction/demo.iamarif.com/consta-wp/2017/01/index.html	(from http://demo.iamarif.com/consta-wp/bugatti-empire-construction-kit-included-midi-files/)
16:02:27	54681/54681	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:16:39%20GMT	http://demo.iamarif.com/consta-wp/how-to-successfully-apply-for-bids/	D:/themes/construction/demo.iamarif.com/consta-wp/how-to-successfully-apply-for-bids/index.html	(from http://demo.iamarif.com/consta-wp/construction-industry-in-europe/)
16:02:28	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2018%20Jul%202018%2010:17:28%20GMT	http://demo.iamarif.com/consta-wp/how-do-requests-for-proposal-work/?share=facebook	D:/themes/construction/demo.iamarif.com/consta-wp/how-do-requests-for-proposal-work/index5a58.html	(from http://demo.iamarif.com/consta-wp/how-do-requests-for-proposal-work/)
16:02:29	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2018%20Jul%202018%2010:17:28%20GMT	http://demo.iamarif.com/consta-wp/how-do-requests-for-proposal-work/?share=google-plus-1	D:/themes/construction/demo.iamarif.com/consta-wp/how-do-requests-for-proposal-work/index386f.html	(from http://demo.iamarif.com/consta-wp/how-do-requests-for-proposal-work/)
16:02:30	56051/56051	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:17:01%20GMT	http://demo.iamarif.com/consta-wp/buildings-inspired-by-mothers/	D:/themes/construction/demo.iamarif.com/consta-wp/buildings-inspired-by-mothers/index.html	(from http://demo.iamarif.com/consta-wp/how-do-requests-for-proposal-work/)
16:02:36	41009/41009	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Jul%202018%2010:17:26%20GMT	http://demo.iamarif.com/consta-wp/g.gif	D:/themes/construction/demo.iamarif.com/consta-wp/g.gif	(from https://stats.wp.com/e-201829.js)
16:02:40	50494/50494	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:17:29%20GMT	http://demo.iamarif.com/consta-wp/blog/page/2/	D:/themes/construction/demo.iamarif.com/consta-wp/blog/page/2/index.html	(from http://demo.iamarif.com/consta-wp/blog/)
